subject_name,course_name,course_institution,course_provider,course_duration_raw,course_start,certificate,flexible deadline,language,rank,absolute_course_url
Engineering Courses,Introduction to Systems Engineering,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of New South Wales"",
                                      ""institutionId"": ""233"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Systems Engineering"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1381""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of New South Wales"",
                                      ""institutionId"": ""233"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Systems Engineering"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1381""
                                    }}","4-5 hours a week
                              ,                              9 weeks long
                            ",2/3/2020,1,,English,13,https://www.classcentral.com/course/introse-1381
Engineering Courses,Municipal Solid Waste Management in Developing Countries,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique Fédérale de Lausanne"",
                                      ""institutionId"": ""16"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Municipal Solid Waste Management in Developing Countries"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""4080""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique Fédérale de Lausanne"",
                                      ""institutionId"": ""16"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Municipal Solid Waste Management in Developing Countries"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""4080""
                                    }}","4-6 hours a week
                              ,                              5 weeks long
                            ",2/3/2020,1,,English,14,https://www.classcentral.com/course/mswm-4080
Engineering Courses,Organic Solar Cells - Theory and Practice,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Technical University of Denmark (DTU)"",
                                      ""institutionId"": ""47"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Organic Solar Cells - Theory and Practice"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1822""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Technical University of Denmark (DTU)"",
                                      ""institutionId"": ""47"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Organic Solar Cells - Theory and Practice"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1822""
                                    }}","3-6 hours a week
                              ,                              6 weeks long
                            ",1/20/2020,1,,English,15,https://www.classcentral.com/course/opv-1822
Engineering Courses,Begin Robotics,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Reading"",
                                      ""institutionId"": ""172"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Begin Robotics"",
                                      ""provider"": ""FutureLearn"",
                                      ""providerId"": ""113"",
                                      ""courseId"": ""3410""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Reading"",
                                      ""institutionId"": ""172"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Begin Robotics"",
                                      ""provider"": ""FutureLearn"",
                                      ""providerId"": ""113"",
                                      ""courseId"": ""3410""
                                    }}","3-3 hours a week
                              ,                              4 weeks long
                            ",1/13/2020,1,,English,16,https://www.classcentral.com/course/begin-robotics-3410
Engineering Courses,Industrial Automation and Control,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology, Kharagpur"",
                                      ""institutionId"": ""906"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Industrial Automation and Control"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""5222""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology, Kharagpur"",
                                      ""institutionId"": ""906"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Industrial Automation and Control"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""5222""
                                    }}","3-4 hours a week
                              ,                              12 weeks long
                            ",1/27/2020,1,,English,17,https://www.classcentral.com/course/swayam-industrial-automation-and-control-5222
Engineering Courses,Analog Circuits,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Madras"",
                                      ""institutionId"": ""538"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Analog Circuits"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""3978""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Madras"",
                                      ""institutionId"": ""538"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Analog Circuits"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""3978""
                                    }}","2-3 hours a week
                              ,                              8 weeks long
                            ",1/27/2020,1,,English,18,https://www.classcentral.com/course/swayam-analog-circuits-3978
Engineering Courses,Digital Thread: Components,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Digital Thread: Components"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8138""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Digital Thread: Components"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8138""
                                    }}",Quick View,1/27/2020,1,0,English,19,https://www.classcentral.com/course/digital-thread-components-8138
Engineering Courses,Digital Manufacturing & Design,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""State University of New York"",
                                      ""institutionId"": ""120"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Digital Manufacturing & Design"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8051""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""State University of New York"",
                                      ""institutionId"": ""120"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Digital Manufacturing & Design"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8051""
                                    }}",Quick View,1/27/2020,1,0,English,20,https://www.classcentral.com/course/digital-manufacturing-design-8051
Engineering Courses,Principles of Casting Technology,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Roorkee"",
                                      ""institutionId"": ""1026"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Principles of Casting Technology"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""7899""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Roorkee"",
                                      ""institutionId"": ""1026"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Principles of Casting Technology"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""7899""
                                    }}",Quick View,1/27/2020,1,0,English,21,https://www.classcentral.com/course/swayam-principles-of-casting-technology-7899
Engineering Courses,Digital Thread: Implementation,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Digital Thread: Implementation"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8322""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Digital Thread: Implementation"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8322""
                                    }}",Quick View,1/27/2020,1,0,English,22,https://www.classcentral.com/course/digital-thread-implementation-8322
Engineering Courses,Geospatial and Environmental Analysis,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Davis"",
                                      ""institutionId"": ""43"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Geospatial and Environmental Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5584""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Davis"",
                                      ""institutionId"": ""43"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Geospatial and Environmental Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5584""
                                    }}",Quick View,1/27/2020,1,0,English,23,https://www.classcentral.com/course/geo-enviro-analysis-5584
Engineering Courses,Financing and Initiating Major Engineering Projects,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Leeds"",
                                      ""institutionId"": ""179"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Financing and Initiating Major Engineering Projects"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""11050""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Leeds"",
                                      ""institutionId"": ""179"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Financing and Initiating Major Engineering Projects"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""11050""
                                    }}","5-5 hours a week
                              ,                              5 weeks long
                            ",1/27/2020,1,,English,24,https://www.classcentral.com/course/financing-major-engineering-projects-11050
Engineering Courses,Photovoltaic solar energy,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique"",
                                      ""institutionId"": ""60"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Photovoltaic solar energy"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""10176""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique"",
                                      ""institutionId"": ""60"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Photovoltaic solar energy"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""10176""
                                    }}","2-2 hours a week
                              ,                              3 weeks long
                            ",1/27/2020,1,,English,25,https://www.classcentral.com/course/photovoltaic-solar-energy-10176
Engineering Courses,Fundamental of Welding Science and Technology,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Guwahati"",
                                      ""institutionId"": ""1025"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Fundamental of Welding Science and Technology"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""13016""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Guwahati"",
                                      ""institutionId"": ""1025"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Fundamental of Welding Science and Technology"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""13016""
                                    }}",Quick View,1/27/2020,1,,English,26,https://www.classcentral.com/course/swayam-fundamental-of-welding-science-and-technology-13016
Engineering Courses,The hidden value – Lean in manufacturing and services,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École des Ponts Paritech"",
                                      ""institutionId"": ""980"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""The hidden value – Lean in manufacturing and services"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8365""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École des Ponts Paritech"",
                                      ""institutionId"": ""980"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""The hidden value – Lean in manufacturing and services"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8365""
                                    }}",Quick View,2/3/2020,1,,English,27,https://www.classcentral.com/course/lean-manufacturing-services-8365
Engineering Courses,"Imagery, Automation, and Applications","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Davis"",
                                      ""institutionId"": ""43"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Imagery, Automation, and Applications"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5586""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Davis"",
                                      ""institutionId"": ""43"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Imagery, Automation, and Applications"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5586""
                                    }}",Quick View,2/3/2020,1,,English,28,https://www.classcentral.com/course/gis-applications-5586
Engineering Courses,Introduction to Satellite Communications,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Institut Mines-Télécom"",
                                      ""institutionId"": ""832"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Satellite Communications"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6313""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Institut Mines-Télécom"",
                                      ""institutionId"": ""832"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Satellite Communications"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6313""
                                    }}",Quick View,2/7/2020,1,,English,29,https://www.classcentral.com/course/satellitecommunications-6313
Engineering Courses,Advanced Manufacturing Process Analysis,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Advanced Manufacturing Process Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8154""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Advanced Manufacturing Process Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8154""
                                    }}",Quick View,1/20/2020,1,,English,30,https://www.classcentral.com/course/advanced-manufacturing-process-analysis-8154
Engineering Courses,VLSI CAD Part II: Layout,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Illinois at Urbana-Champaign"",
                                      ""institutionId"": ""17"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""VLSI CAD Part II: Layout"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6751""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Illinois at Urbana-Champaign"",
                                      ""institutionId"": ""17"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""VLSI CAD Part II: Layout"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6751""
                                    }}",Quick View,1/20/2020,1,,English,31,https://www.classcentral.com/course/vlsi-cad-layout-6751
Engineering Courses,BIM Fundamentals for Engineers,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""National Taiwan University"",
                                      ""institutionId"": ""59"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""BIM Fundamentals for Engineers"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""12179""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""National Taiwan University"",
                                      ""institutionId"": ""59"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""BIM Fundamentals for Engineers"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""12179""
                                    }}",Quick View,1/20/2020,1,,English,32,https://www.classcentral.com/course/bim-fundamentals-12179
Engineering Courses,Electric Power Systems,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Electric Power Systems"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""12053""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Electric Power Systems"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""12053""
                                    }}","2-5 hours a week
                              ,                              4 weeks long
                            ",1/20/2020,1,,English,33,https://www.classcentral.com/course/electric-power-systems-12053
Engineering Courses,Hypersonics – from Shock Waves to Scramjets,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Queensland"",
                                      ""institutionId"": ""224"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Hypersonics – from Shock Waves to Scramjets"",
                                      ""provider"": ""edX"",
                                      ""providerId"": ""8"",
                                      ""courseId"": ""1647""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Queensland"",
                                      ""institutionId"": ""224"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Hypersonics – from Shock Waves to Scramjets"",
                                      ""provider"": ""edX"",
                                      ""providerId"": ""8"",
                                      ""courseId"": ""1647""
                                    }}","4-8 hours a week
                              ,                              4 weeks long
                            ",2/4/2020,1,,English,34,https://www.classcentral.com/course/edx-hypersonics-from-shock-waves-to-scramjets-1647
Engineering Courses,Introduction to Power Electronics,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Colorado Boulder"",
                                      ""institutionId"": ""68"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Power Electronics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""716""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Colorado Boulder"",
                                      ""institutionId"": ""68"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Power Electronics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""716""
                                    }}","6-9 hours a week
                              ,                              3 weeks long
                            ",1/20/2020,1,,English,35,https://www.classcentral.com/course/powerelectronics-716
Engineering Courses,"GIS Data Formats, Design and Quality","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Davis"",
                                      ""institutionId"": ""43"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""GIS Data Formats, Design and Quality"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5612""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Davis"",
                                      ""institutionId"": ""43"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""GIS Data Formats, Design and Quality"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5612""
                                    }}",Quick View,1/20/2020,1,,English,36,https://www.classcentral.com/course/gis-data-design-5612
Engineering Courses,Planning & Design of Sanitation Systems and Technologies,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique Fédérale de Lausanne"",
                                      ""institutionId"": ""16"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Planning & Design of Sanitation Systems and Technologies"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2230""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique Fédérale de Lausanne"",
                                      ""institutionId"": ""16"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Planning & Design of Sanitation Systems and Technologies"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2230""
                                    }}","4-6 hours a week
                              ,                              5 weeks long
                            ",2/3/2020,1,,English,37,https://www.classcentral.com/course/sanitation-2230
Engineering Courses,Wind Energy,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Technical University of Denmark (DTU)"",
                                      ""institutionId"": ""47"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Wind Energy"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5552""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Technical University of Denmark (DTU)"",
                                      ""institutionId"": ""47"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Wind Energy"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5552""
                                    }}",Quick View,1/27/2020,1,,English,38,https://www.classcentral.com/course/wind-energy-5552
Engineering Courses,Equipment Design: Mechanical Aspects,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Roorkee"",
                                      ""institutionId"": ""1026"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Equipment Design: Mechanical Aspects"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""12904""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Roorkee"",
                                      ""institutionId"": ""1026"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Equipment Design: Mechanical Aspects"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""12904""
                                    }}",Quick View,1/27/2020,1,,English,39,https://www.classcentral.com/course/swayam-equipment-design-mechanical-aspects-12904
Engineering Courses,Introduction to Electronics,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Georgia Institute of Technology"",
                                      ""institutionId"": ""12"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Electronics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2466""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Georgia Institute of Technology"",
                                      ""institutionId"": ""12"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Electronics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2466""
                                    }}","5-7 hours a week
                              ,                              7 weeks long
                            ",2/3/2020,1,,English,40,https://www.classcentral.com/course/introtoelectronics-2466
Engineering Courses,Fundamentals of Fluid Power,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Minnesota"",
                                      ""institutionId"": ""50"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Fundamentals of Fluid Power"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1770""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Minnesota"",
                                      ""institutionId"": ""50"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Fundamentals of Fluid Power"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1770""
                                    }}","5-7 hours a week
                              ,                              6 weeks long
                            ",1/27/2020,1,,English,41,https://www.classcentral.com/course/fluidpower-1770
Engineering Courses,Linear Circuits 1: DC Analysis,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Georgia Institute of Technology"",
                                      ""institutionId"": ""12"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Linear Circuits 1: DC Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8233""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Georgia Institute of Technology"",
                                      ""institutionId"": ""12"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Linear Circuits 1: DC Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8233""
                                    }}",Quick View,1/27/2020,1,,English,42,https://www.classcentral.com/course/linear-circuits-dcanalysis-8233
Engineering Courses,Sports and Building Aerodynamics,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Eindhoven University of Technology"",
                                      ""institutionId"": ""236"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Sports and Building Aerodynamics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1392""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Eindhoven University of Technology"",
                                      ""institutionId"": ""236"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Sports and Building Aerodynamics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1392""
                                    }}","4-6 hours a week
                              ,                              8 weeks long
                            ",1/26/2020,1,,English,43,https://www.classcentral.com/course/spobuildaerodynamics-1392
Engineering Courses,Advanced Manufacturing Enterprise,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Advanced Manufacturing Enterprise"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8310""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University at Buffalo"",
                                      ""institutionId"": ""1106"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Advanced Manufacturing Enterprise"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8310""
                                    }}",Quick View,1/20/2020,1,,English,44,https://www.classcentral.com/course/advanced-manufacturing-enterprise-8310
Engineering Courses,Modelling and Simulation of Dynamic Systems,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Roorkee"",
                                      ""institutionId"": ""1026"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Modelling and Simulation of Dynamic Systems"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""7952""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Indian Institute of Technology Roorkee"",
                                      ""institutionId"": ""1026"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Modelling and Simulation of Dynamic Systems"",
                                      ""provider"": ""Swayam"",
                                      ""providerId"": ""162"",
                                      ""courseId"": ""7952""
                                    }}",Quick View,1/27/2020,1,0,English,45,https://www.classcentral.com/course/swayam-modelling-and-simulation-of-dynamic-systems-7952
