subject_name,course_name,certificate,absolute_course_url
Science Courses,DNA Decoded,1,https://www.classcentral.com/course/dna-decoded-10372
Programming Courses,Diseño de videojuegos,1,https://www.classcentral.com/course/videojuegos-diseno-4661
Education & Teaching Courses,Wie designe ich meine eigene Homepage?,1,https://www.classcentral.com/course/openhpi-wie-designe-ich-meine-eigene-homepage-6113
Education & Teaching Courses,Determine Your Readiness for Doctoral Studies,1,https://www.classcentral.com/course/canvas-network-determine-your-readiness-for-doctoral-studies-3862
Education & Teaching Courses,Condividere le memorie e il dialogo a scuola,1,https://www.classcentral.com/course/eduopen-condividere-le-memorie-e-il-dialogo-a-scuola-7701
Education & Teaching Courses,Erinnerungen im Dialog: Perspektiven und Methoden für eine inklusive Pädagogik (German ed.),1,https://www.classcentral.com/course/eduopen-erinnerungen-im-dialog-perspektiven-und-methoden-fur-eine-inklusive-padagogik-german-ed-7675
Education & Teaching Courses,Sharing Memories and Dialogue at School (English Edition),1,https://www.classcentral.com/course/eduopen-sharing-memories-and-dialogue-at-school-english-edition-7727
Personal Development Courses,Exploring Emerging Technologies for Lifelong Learning and Success,1,https://www.classcentral.com/course/emerging-technologies-lifelong-learning-10396
Personal Development Courses,Intelligence Tools for the Digital Age ,1,https://www.classcentral.com/course/intelligence-tools-digital-age-11515
Personal Development Courses,Storytelling and influencing: Communicate with impact,1,https://www.classcentral.com/course/communicate-with-impact-14372
Science Courses,Comprendre la respiration,1,https://www.classcentral.com/course/edx-comprendre-la-respiration-10242
Science Courses,Climate Change and Water in Mountains: A Global Concern,1,https://www.classcentral.com/course/climate-changes-mountains-water-10522
Science Courses,Общие вопросы патологии и патологической анатомии (General Issues of Pathology and Pathologic Anatomy),1,https://www.classcentral.com/course/voprosy-patologii-9592
Science Courses,Methods of Surface Analysis,1,https://www.classcentral.com/course/methods-surface-analysis-11948
Programming Courses,Accediendo a la nube con iOS,1,https://www.classcentral.com/course/nube-ios-4668
Programming Courses,Introducción a Java,1,https://www.classcentral.com/course/introjava-4621
Programming Courses,Gameplay en videojuegos,1,https://www.classcentral.com/course/videojuegos-play-4629
Education & Teaching Courses,Zappar Powered STEM Learning Using Augmented Reality,1,https://www.classcentral.com/course/canvas-network-zappar-powered-stem-learning-using-augmented-reality-6961
Education & Teaching Courses,AP Physics 1,1,https://www.classcentral.com/course/edx-ap-physics-1-7210
Education & Teaching Courses,Corso introduttivo di Fisica,1,https://www.classcentral.com/course/eduopen-corso-introduttivo-di-fisica-7722
Personal Development Courses,"Professional development: Improve yourself, always",1,https://www.classcentral.com/course/professional-development-improve-yourself-17307
Personal Development Courses,Study UK: Preparing for work,1,https://www.classcentral.com/course/study-uk-preparing-for-work-17147
Personal Development Courses,Структура презентации технологических и инвестиционных проектов,1,https://www.classcentral.com/course/struktura-prezentacii-tekhnologicheskih--13555
Science Courses,Protists: Evolution and Ecology of Microbial Eukaryotes,1,https://www.classcentral.com/course/protists-evolution-ecology-microbial-euk-12005
Science Courses,Введение в физиологию (Introduction to physiology),1,https://www.classcentral.com/course/introp-9348
Programming Courses,Interactuando con el hardware del dispositivo iOS,1,https://www.classcentral.com/course/hardware-ios-4613
Programming Courses,"Android App Components - Services, Local IPC, and Content Providers",1,https://www.classcentral.com/course/androidapps-2-7763
Programming Courses,Cloud Computing Project,1,https://www.classcentral.com/course/cloud-computing-project-5342
Education & Teaching Courses,Imparare a imparare: i DSA nella scuola delle competenze (2a ed.),1,https://www.classcentral.com/course/eduopen-imparare-a-imparare-i-dsa-nella-scuola-delle-competenze-2a-ed-7693
Education & Teaching Courses,Teaching with Space and Astronomy in your Classroom,1,https://www.classcentral.com/course/independent-teaching-with-space-and-astronomy-in-your-classroom-10742
Personal Development Courses,Предприми себя!,1,https://www.classcentral.com/course/nudge-yourself-13681
Personal Development Courses,Introduction to Learning Transfer and Life Long Learning (3L),1,https://www.classcentral.com/course/intro-learning-transfer-13683
Personal Development Courses,Развитие карьеры в 50+,1,https://www.classcentral.com/course/razvitiya-karyery-pyatdesyat-17909
Computer Science Courses,Practical Machine Learning with Tensorflow,1,https://www.classcentral.com/course/swayam-practical-machine-learning-with-tensorflow-14244
Science Courses,Discover Best Practice Farming for a Sustainable 2050,1,https://www.classcentral.com/course/best-practice-farming-sustainable-2050-9575
Science Courses,Ecosystems of California,1,https://www.classcentral.com/course/california-ecosystems-9578
Science Courses,Les techniques d'irrigation,1,https://www.classcentral.com/course/france-universite-numerique-les-techniques-d-irrigation-14460
Programming Courses,"Android App Components - Intents, Activities, and Broadcast Receivers",1,https://www.classcentral.com/course/androidapps-5500
Programming Courses,Desenvolvimento Ágil com Java Avançado,1,https://www.classcentral.com/course/desenvolvimento-agil-com-java-avancado-5672
Programming Courses,Desenvolvimento Ágil com Padrões de Projeto,1,https://www.classcentral.com/course/desenvolvimento-agil-com-padroes-de-proj-5674
Education & Teaching Courses,Introduzione a R,1,https://www.classcentral.com/course/eduopen-introduzione-a-r-7717
Education & Teaching Courses,Five Strategies for Learning Online,1,https://www.classcentral.com/course/independent-five-strategies-for-learning-online-10772
Education & Teaching Courses,Future Classroom Scenarios,1,https://www.classcentral.com/course/independent-future-classroom-scenarios-10770
Personal Development Courses,Leading transformations: Manage change,1,https://www.classcentral.com/course/change-management-15128
Personal Development Courses,Empowering Yourself in a Post-Truth World,1,https://www.classcentral.com/course/empowering-yourself-post-truth-world-15225
Personal Development Courses,Storytelling for Change,1,https://www.classcentral.com/course/acumen-storytelling-for-change-1559
Personal Development Courses,Negociación 4.0,1,https://www.classcentral.com/course/negociacion-iae-11560
Computer Science Courses,Exploiting and Securing Vulnerabilities in Java Applications,1,https://www.classcentral.com/course/exploiting-securing-vulnerabilities-java-15154
Computer Science Courses,Data for Machine Learning,1,https://www.classcentral.com/course/data-for-machine-learning-15162
Computer Science Courses,"Simulation, Algorithm Analysis, and Pointers",1,https://www.classcentral.com/course/simulation-algorithm-analysis-pointers-15138
Science Courses,Introduction to Climate Change and Health,1,https://www.classcentral.com/course/introduction-climate-change-health-16878
Science Courses,Communicating Climate Change and Health,1,https://www.classcentral.com/course/climatecommunication-16879
Science Courses,Fundamentals of Immunology: T Cells and Signaling,1,https://www.classcentral.com/course/immunologyfundamentalstcellssignaling-12722
Programming Courses,Proyecto final - Construyendo una aplicación profesional con Android,1,https://www.classcentral.com/course/construyendo-android-proyecto-5589
Programming Courses,"Capstone MOOC for ""Android App Development""",1,https://www.classcentral.com/course/aadcapstone-5590
Programming Courses,Running Product Design Sprints,1,https://www.classcentral.com/course/running-design-sprints-5592
Education & Teaching Courses,การพัฒนาวิชาและจัดการเรียนการสอนออนไลน์บนระบบ OPEN EDX,1,https://www.classcentral.com/course/thaimooc-------open-edx-14968
Education & Teaching Courses,Cultural Diversity in Your Classroom,1,https://www.classcentral.com/course/independent-cultural-diversity-in-your-classroom-10768
Education & Teaching Courses,Integrating Newly Arrived Migrant Students in Schools,1,https://www.classcentral.com/course/independent-integrating-newly-arrived-migrant-students-in-schools-10769
Personal Development Courses,Proyecto final sobre negociación para un mejor clima laboral,1,https://www.classcentral.com/course/proyecto-negociacion-5581
Personal Development Courses,Enhancing Soft Skills and Personality,1,https://www.classcentral.com/course/swayam-enhancing-soft-skills-and-personality-12980
Personal Development Courses,Social Media - What No One has Told You about Privacy,1,https://www.classcentral.com/course/openhpi-social-media-what-no-one-has-told-you-about-privacy-5064
Engineering Courses,Maintenance and Repair of Concrete Structures,1,https://www.classcentral.com/course/swayam-maintenance-and-repair-of-concrete-structures-17678
Computer Science Courses,Administração de Sistemas e Serviços de Infraestrutura de TI,1,https://www.classcentral.com/course/administracao-de-sistemas-servicos-infra-16894
Computer Science Courses,Sistemas Operacionais e Você: Tornando-se um Usuário Avançado,1,https://www.classcentral.com/course/sistemas-operacionais-16897
Computer Science Courses,Project: Basic Image Classification with TensorFlow,1,https://www.classcentral.com/course/tensorflow-beginner-basic-image-classification-17011
Computer Science Courses,Project: Predicting House Prices with Regression using TensorFlow,1,https://www.classcentral.com/course/tensorflow-beginner-predicting-house-prices-regre-17013
Programming Courses,Introduction to Neurohacking In R,1,https://www.classcentral.com/course/neurohacking-6420
Programming Courses,Functional Programming in Scala Capstone,1,https://www.classcentral.com/course/scala-capstone-6289
Programming Courses,Introduction to Web Development,1,https://www.classcentral.com/course/web-development-7027
Programming Courses,"C++ For C Programmers, Part B",1,https://www.classcentral.com/course/c-plus-plus-b-6931
Programming Courses,软件测试 (Software Testing),1,https://www.classcentral.com/course/softwaretesting-3357
Education & Teaching Courses,เทคโนโลยีและนวัตกรรมการศึกษา,1,https://www.classcentral.com/course/thaimooc-----14933
Education & Teaching Courses,การวิจัยทางการศึกษา,1,https://www.classcentral.com/course/thaimooc-----14937
Education & Teaching Courses,เทคนิควิธีการจัดการเรียนรู้,1,https://www.classcentral.com/course/thaimooc-------14958
Education & Teaching Courses,Shared Leadership and School Development,1,https://www.classcentral.com/course/independent-shared-leadership-and-school-development-10771
Education & Teaching Courses,Understanding Classroom Interaction,1,https://www.classcentral.com/course/edx-understanding-classroom-interaction-7198
Personal Development Courses,Employability Skills,1,https://www.classcentral.com/course/iversity-employability-skills-3670
Personal Development Courses,Visual Storytelling for Film and Video Games,1,https://www.classcentral.com/course/kadenze-visual-storytelling-for-film-and-video-games-4997
Personal Development Courses,Comunicación en entornos virtuales y móviles,1,https://www.classcentral.com/course/canvas-network-comunicacion-en-entornos-virtuales-y-moviles-10666
Engineering Courses,Signals and Systems ( हिंदी में),1,https://www.classcentral.com/course/swayam-signals-and-systems----17786
Engineering Courses,"Solar Photovoltaics: Principles, Technologies and Materials",1,https://www.classcentral.com/course/swayam-solar-photovoltaics-principles-technologies-and-materials-17793
Engineering Courses,Manufacturing Process Technology I and II,1,https://www.classcentral.com/course/swayam-manufacturing-process-technology-i-and-ii-17683
Engineering Courses,Mechanics of Machining,1,https://www.classcentral.com/course/swayam-mechanics-of-machining-17691
Computer Science Courses,Project: Multiple Linear Regression with scikit-learn,1,https://www.classcentral.com/course/scikit-learn-multiple-linear-regression-17014
Computer Science Courses,Project: Predict Sales Revenue with scikit-learn,1,https://www.classcentral.com/course/scikit-learn-simple-linear-regression-17015
Computer Science Courses,À la découverte des télécommunications,1,https://www.classcentral.com/course/france-universite-numerique-a-la-decouverte-des-telecommunications-12768
Computer Science Courses,The Introduction to Quantum Computing,1,https://www.classcentral.com/course/quantum-computing-algorithms-12776
Programming Courses,C++程序设计,1,https://www.classcentral.com/course/spcpp-2763
Programming Courses,Interactive Computer Graphics,1,https://www.classcentral.com/course/interactivegraphics-2067
Programming Courses,Introduction To Swift Programming,1,https://www.classcentral.com/course/swiftprogramming-4248
Programming Courses,计算导论与C语言基础,1,https://www.classcentral.com/course/jisuanji-biancheng-4254
Education & Teaching Courses,Moving to Maths 2.0,1,https://www.classcentral.com/course/independent-moving-to-maths-2-0-10765
Education & Teaching Courses,ทักษิณศึกษา,1,https://www.classcentral.com/course/thaimooc-----14946
Education & Teaching Courses,การเรียนรู้วิชาคณิตศาสตร์แบบสะเต็มศึกษา : Learning Mathematics using STEM based approach,1,https://www.classcentral.com/course/thaimooc---------learning-mathematics-using-stem-based-approach-15005
Personal Development Courses,คอมพิวเตอร์เพื่อการพูดและการนำเสนอ Computer for Speech and Presentations,1,https://www.classcentral.com/course/thaimooc------computer-for-speech-and-presentations-15105
Personal Development Courses,อารยธรรมและภูมิปัญญาท้องถิ่น (Civilization and Local Wisdom),1,https://www.classcentral.com/course/thaimooc-------civilization-and-local-wisdom-14954
Personal Development Courses,Data Visualization for Storytelling and Discovery,1,https://www.classcentral.com/course/independent-data-visualization-for-storytelling-and-discovery-11702
Engineering Courses,Membrane Technology,1,https://www.classcentral.com/course/swayam-membrane-technology-17692
Engineering Courses,Microprocessors and Interfacing,1,https://www.classcentral.com/course/swayam-microprocessors-and-interfacing-17694
Engineering Courses,Modeling of tundish steelmaking process in continuous casting,1,https://www.classcentral.com/course/swayam-modeling-of-tundish-steelmaking-process-in-continuous-casting-17696
Computer Science Courses,The Social and Technical Context of Health Informatics,1,https://www.classcentral.com/course/the-socio-technical-health-informatics-c-12789
Computer Science Courses,Culminating Project in Health Informatics,1,https://www.classcentral.com/course/culminating-project-course-in-health-inf-12854
Computer Science Courses,Leading Change in Health Informatics,1,https://www.classcentral.com/course/leading-change-health-informatics-12858
Social Sciences Courses,Safeguarding Adults: Level 3 Training,1,https://www.classcentral.com/course/level-3-safeguarding-adults-17225
Programming Courses,Como aprimorar e monetizar seu aplicativo para iOS e Apple Watch,1,https://www.classcentral.com/course/ios-avancado-4177
Programming Courses,Introdução à Ciência da Computação com Python Parte 2,1,https://www.classcentral.com/course/ciencia-computacao-python-conceitos-2-8600
Programming Courses,Основы программирования на Python,1,https://www.classcentral.com/course/python-osnovy-programmirovaniya-8477
Education & Teaching Courses,Effective Parental Engagement for Student Learning,1,https://www.classcentral.com/course/independent-effective-parental-engagement-for-student-learning-10773
Education & Teaching Courses,Introducing Project-Based Learning in your Classroom,1,https://www.classcentral.com/course/independent-introducing-project-based-learning-in-your-classroom-10764
Education & Teaching Courses,หลักการใช้ภาษาไทยสำหรับครู|Thai Grammar for Teachers,1,https://www.classcentral.com/course/thaimooc-----thai-grammar-for-teachers-14976
Education & Teaching Courses,Competences for 21st Century Schools,1,https://www.classcentral.com/course/independent-competences-for-21st-century-schools-10766
Engineering Courses,NBA Accreditation and Teaching-Learning in Engineering (NATE),1,https://www.classcentral.com/course/swayam-nba-accreditation-and-teaching-learning-in-engineering-nate-17702
Engineering Courses,Network Analysis,1,https://www.classcentral.com/course/swayam-network-analysis-17705
Engineering Courses,"Non Traditional Abrasive Machining ProcessesUltrasonic, Abrasive Jet and Abrasive Water Jet Machining",1,https://www.classcentral.com/course/swayam-non-traditional-abrasive-machining-processesultrasonic-abrasive-jet-and-abrasive-water-jet-machining-17706
Computer Science Courses,Intel® Network Academy - Network Transformation 102,1,https://www.classcentral.com/course/network-transformation-102-13264
Computer Science Courses,Web of Data,1,https://www.classcentral.com/course/web-data-13103
Computer Science Courses,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,1,https://www.classcentral.com/course/entrepreneurs-blockchain-technology-13078
Computer Science Courses,Networking in GCP: Defining and Implementing Networks,1,https://www.classcentral.com/course/networking-gcp-defining-implementing-net-12154
Social Sciences Courses,Социология медиа,1,https://www.classcentral.com/course/sociologiya-media-11212
Social Sciences Courses,American Contract Law I,1,https://www.classcentral.com/course/contracts-1-12714
Social Sciences Courses,American Contract Law II,1,https://www.classcentral.com/course/contracts-2-12715
Social Sciences Courses,實驗經濟學 (Experimental Economics: Behavioral Game Theory),1,https://www.classcentral.com/course/shiyan-jingji-xue-2370
Programming Courses,Introducción a la programación en Python I: Aprendiendo a programar con Python,1,https://www.classcentral.com/course/aprendiendo-programar-python-8900
Programming Courses,Object-oriented Programming in Python: Create Your Own Adventure Game,1,https://www.classcentral.com/course/object-oriented-principles-8884
Programming Courses,"Server-side Development with NodeJS, Express and MongoDB",1,https://www.classcentral.com/course/server-side-nodejs-8888
Education & Teaching Courses,การจัดการเรียนรู้วิชาวิทยาศาสตร์แบบสะเต็มศึกษา: STEM Based Learning for Science,1,https://www.classcentral.com/course/thaimooc----------stem-based-learning-for-science-14938
Education & Teaching Courses,Математика для олимпиад по программированию,1,https://www.classcentral.com/course/stepik------10481
Education & Teaching Courses,University Studies for Student Veterans,1,https://www.classcentral.com/course/edx-university-studies-for-student-veterans-9129
Engineering Courses,Nonlinear Adaptive Control,1,https://www.classcentral.com/course/swayam-nonlinear-adaptive-control-17707
Engineering Courses,Nonlinear System Analysis,1,https://www.classcentral.com/course/swayam-nonlinear-system-analysis-17708
Engineering Courses,Introduction à la mécanique des fluides,1,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-mecanique-des-fluides-4492
Engineering Courses,Manufacturing Competitiveness,1,https://www.classcentral.com/course/swayam-manufacturing-competitiveness-14181
Art & Design Courses,Creative Programming with Javascript,1,https://www.classcentral.com/course/kadenze-creative-programming-with-javascript-3769
Computer Science Courses,Networking in GCP: Hybrid Connectivity and Network Management,1,https://www.classcentral.com/course/networking-gcp-hybrid-connectivity-netwo-12155
Computer Science Courses,Enterprise Systems,1,https://www.classcentral.com/course/enterprise-systems-12165
Computer Science Courses,IT Infrastructure and Emerging Trends,1,https://www.classcentral.com/course/it-infrastructure-and-emerging-trends-12166
Computer Science Courses,IBM Customer Engagement Specialist Professional Certificate,1,https://www.classcentral.com/course/ibm-customer-engagement-specialist-12281
Computer Science Courses,Aplicaciones musicales con Arduino,1,https://www.classcentral.com/course/aplicaciones-musicales-arduino-12416
Social Sciences Courses,"Country Level Economics: Policies, Institutions, and Macroeconomic Performance",1,https://www.classcentral.com/course/country-level-economics-policies-5404
Social Sciences Courses,Gobernanza de datos personales en la era digital,1,https://www.classcentral.com/course/edx-gobernanza-de-datos-personales-en-la-era-digital-16956
Social Sciences Courses,Management de la diversité / Inclusion Diversity in Motion,1,https://www.classcentral.com/course/france-universite-numerique-management-de-la-diversite-inclusion-diversity-in-motion-17170
Social Sciences Courses,Эконометрика (Econometrics),1,https://www.classcentral.com/course/econometrics-2857
Social Sciences Courses,Intellectual Property Rights: A Management Perspective,1,https://www.classcentral.com/course/swayam-intellectual-property-rights-a-management-perspective-14132
Social Sciences Courses,Strategy and the Sustainable Enterprise,1,https://www.classcentral.com/course/swayam-strategy-and-the-sustainable-enterprise-14307
Programming Courses,Базы данных (Databases),1,https://www.classcentral.com/course/data-bases-intr-9345
Programming Courses,Software Architecture,1,https://www.classcentral.com/course/software-architecture-9217
Programming Courses,Service-Oriented Architecture,1,https://www.classcentral.com/course/service-oriented-architecture-9219
Programming Courses,SQL for Data Science,1,https://www.classcentral.com/course/sql-for-data-science-9725
Programming Courses,"Writing, Running, and Fixing Code in C",1,https://www.classcentral.com/course/writing-running-fixing-code-9797
Programming Courses,Front-End JavaScript Frameworks: Angular,1,https://www.classcentral.com/course/angular-8681
Mathematics Courses,Statistics for Business Economics,1,https://www.classcentral.com/course/swayam-statistics-for-business-economics-17814
Education & Teaching Courses,Introduction to Being a Teaching Artist,1,https://www.classcentral.com/course/kadenze-introduction-to-being-a-teaching-artist-9828
Education & Teaching Courses,Learning Mindsets & Skills,1,https://www.classcentral.com/course/learning-skills-4841
Education & Teaching Courses,Lernen 4.0 - Möglichkeiten und Grenzen einer Digitalisierung im Bildungsbereich,1,https://www.classcentral.com/course/independent-lernen-4-0-moglichkeiten-und-grenzen-einer-digitalisierung-im-bildungsbereich-11944
Education & Teaching Courses,Learning in a Museum,1,https://www.classcentral.com/course/independent-learning-in-a-museum-10775
Education & Teaching Courses,Promoting Technology-Enhanced Teaching,1,https://www.classcentral.com/course/independent-promoting-technology-enhanced-teaching-10740
Education & Teaching Courses,การรู้สารสนเทศ (Infomation Litercy),1,https://www.classcentral.com/course/thaimooc---infomation-litercy-14978
Engineering Courses,التقانة والمستشعرات النانوية - الجزء الاول,1,https://www.classcentral.com/course/nanosar1-1012
Engineering Courses,Information Theory,1,https://www.classcentral.com/course/informationtheory-316
Engineering Courses,Municipal Solid Waste Management in Developing Countries,1,https://www.classcentral.com/course/mswm-4080
Engineering Courses,Villes africaines : Restructuration des quartiers précaires,1,https://www.classcentral.com/course/bidonvilles-4516
Engineering Courses,Robótica,1,https://www.classcentral.com/course/robotica-inicial-4659
Engineering Courses,Análisis de Sistemas de Transporte,1,https://www.classcentral.com/course/analisis-sistemas-de-transporte-4728
Art & Design Courses,Reinventing the Piano,1,https://www.classcentral.com/course/kadenze-reinventing-the-piano-3778
Art & Design Courses,Fashion Style Icons and Design History,1,https://www.classcentral.com/course/kadenze-fashion-style-icons-and-design-history-4099
Art & Design Courses,Foundations of Arts and Entertainment Technologies,1,https://www.classcentral.com/course/kadenze-foundations-of-arts-and-entertainment-technologies-5894
Art & Design Courses,Loop: Repetition and Variation in Music,1,https://www.classcentral.com/course/kadenze-loop-repetition-and-variation-in-music-3779
Art & Design Courses,"Hollywood: History, Industry, Art",1,https://www.classcentral.com/course/edx-hollywood-history-industry-art-5643
Computer Science Courses,Comportamiento adaptativo,1,https://www.classcentral.com/course/comportamiento-adapta-12449
Computer Science Courses,Resolución de problemas por búsqueda,1,https://www.classcentral.com/course/resolucion-busqueda-12453
Computer Science Courses,Sesenta años de inteligencia artificial,1,https://www.classcentral.com/course/sesenta-anos-inteligencia-artificial-12427
Computer Science Courses,Elastic Cloud Infrastructure: Containers and Services em Português Brasileiro,1,https://www.classcentral.com/course/gcp-infrastructure-containers-services-b-13635
Computer Science Courses,Essential Cloud Infrastructure: Core Services em Português Brasileiro,1,https://www.classcentral.com/course/gcp-infrastructure-core-services-br-13636
Social Sciences Courses,Introduction to Managerial Economics,1,https://www.classcentral.com/course/swayam-introduction-to-managerial-economics-14155
Social Sciences Courses,Intellectual Property Rights and Competition Law in India,1,https://www.classcentral.com/course/swayam-intellectual-property-rights-and-competition-law-in-india-17645
Social Sciences Courses,Microeconomics: The Power of Markets,1,https://www.classcentral.com/course/microeconomics-part1-624
Social Sciences Courses,Sustainable Agricultural Land Management,1,https://www.classcentral.com/course/sustainableag-539
Social Sciences Courses,Metaliteracy: Empowering Yourself in a Connected World,1,https://www.classcentral.com/course/metaliteracy-3016
Social Sciences Courses,Villes africaines I: Introduction à la planification urbaine,1,https://www.classcentral.com/course/villes-africaines-1-1282
Programming Courses,Front-End Web UI Frameworks and Tools: Bootstrap 4,1,https://www.classcentral.com/course/bootstrap-4-8682
Programming Courses,Multiplatform Mobile App Development with Web Technologies: Ionic and Cordova,1,https://www.classcentral.com/course/ionic-cordova-8683
Programming Courses,Multiplatform Mobile App Development with NativeScript,1,https://www.classcentral.com/course/nativescript-8684
Programming Courses,Основы разработки на C++: белый пояс,1,https://www.classcentral.com/course/c-plus-plus-white-8640
Programming Courses,Programming Fundamentals,1,https://www.classcentral.com/course/programming-fundamentals-9574
Mathematics Courses,Mathematics for Machine Learning: Linear Algebra,1,https://www.classcentral.com/course/linear-algebra-machine-learning-10453
Mathematics Courses,Equazioni differenziali lineari del secondo ordine,1,https://www.classcentral.com/course/polimi-open-knowledge-equazioni-differenziali-lineari-del-secondo-ordine-13249
Mathematics Courses,Statistical Inference and Modeling for High-throughput Experiments,1,https://www.classcentral.com/course/edx-statistical-inference-and-modeling-for-high-throughput-experiments-2967
Mathematics Courses,Sr.Secondary : Mathematics (311),1,https://www.classcentral.com/course/swayam-sr-secondary-mathematics-311-17808
Mathematics Courses,Secondary : Mathematics (211),1,https://www.classcentral.com/course/swayam-secondary-mathematics-211-17774
Education & Teaching Courses,Surviving Your First Years of Teaching,1,https://www.classcentral.com/course/independent-surviving-your-first-years-of-teaching-12077
Education & Teaching Courses,การเตรียมสอบประกาศนียบัตร MOS : MS Word 2013 (MOS Certificate : MS Word 2013),1,https://www.classcentral.com/course/thaimooc-----mos-ms-word-2013-mos-certificate-ms-word-2013-14953
Education & Teaching Courses,การสร้างนวัตกรรมทางการศึกษาด้วยเทคโนโลยี|Augmented Reality,1,https://www.classcentral.com/course/thaimooc------augmented-reality-14972
Education & Teaching Courses,AP® Psychology - Course 3: How the Mind Works,1,https://www.classcentral.com/course/edx-ap-psychology-course-3-how-the-mind-works-6101
Education & Teaching Courses,AP® Psychology - Course 2: How the Brain Works,1,https://www.classcentral.com/course/edx-ap-psychology-course-2-how-the-brain-works-6102
Education & Teaching Courses,AP® Psychology - Course 1: What is Psychology?,1,https://www.classcentral.com/course/edx-ap-psychology-course-1-what-is-psychology-6103
Engineering Courses,Introduction to Systems Engineering,1,https://www.classcentral.com/course/introse-1381
Engineering Courses,Introduction to Electronics,1,https://www.classcentral.com/course/introtoelectronics-2466
Engineering Courses,Advanced Manufacturing Process Analysis,1,https://www.classcentral.com/course/advanced-manufacturing-process-analysis-8154
Engineering Courses,"Nanotechnology and Nanosensors, Part 2",1,https://www.classcentral.com/course/nanosensors2-5199
Engineering Courses,"Nanotechnology and Nanosensors, Part1",1,https://www.classcentral.com/course/nanosensors1-5200
Art & Design Courses,Inside the Music & Video Tech Industry,1,https://www.classcentral.com/course/kadenze-inside-the-music-video-tech-industry-5327
Art & Design Courses,Generative Art and Computational Creativity,1,https://www.classcentral.com/course/kadenze-generative-art-and-computational-creativity-4094
Art & Design Courses,Contemporary Architecture,1,https://www.classcentral.com/course/independent-contemporary-architecture-2772
Art & Design Courses,Frank Lloyd Wright And The XX Century,1,https://www.classcentral.com/course/independent-frank-lloyd-wright-and-the-xx-century-2775
Art & Design Courses,Introduction to Sound and Acoustic Sketching,1,https://www.classcentral.com/course/kadenze-introduction-to-sound-and-acoustic-sketching-3776
Computer Science Courses,Building AI Powered Chatbots Without Programming,1,https://www.classcentral.com/course/building-ai-powered-chatbots-13637
Computer Science Courses,Convolutional Neural Networks in TensorFlow,1,https://www.classcentral.com/course/convolutional-neural-networks-tensorflow-13578
Computer Science Courses,Applied AI with DeepLearning,1,https://www.classcentral.com/course/ai-13659
Computer Science Courses,Введение в искусственный интеллект,1,https://www.classcentral.com/course/vvedenie-v-iskusstvennyi-intellekt-13701
Computer Science Courses,Machine Learning Using SAS Viya,1,https://www.classcentral.com/course/machine-learning-sas-13704
Social Sciences Courses,Sexualidad...mucho más que sexo,1,https://www.classcentral.com/course/sexualidad-4637
Social Sciences Courses,Econometrics: Methods and Applications,1,https://www.classcentral.com/course/erasmus-econometrics-4723
Social Sciences Courses,Основы микроэкономики (Microeconomics Principles),1,https://www.classcentral.com/course/microeconomic-1384
Social Sciences Courses,Making Sense of the News: News Literacy Lessons for Digital Citizens,1,https://www.classcentral.com/course/news-literacy-7330
Social Sciences Courses,"Human Rights Activism, Advocacy and Change",1,https://www.classcentral.com/course/edx-human-rights-activism-advocacy-and-change-7270
Programming Courses,Python Programming Essentials,1,https://www.classcentral.com/course/python-programming-9549
Programming Courses,Python Data Representations,1,https://www.classcentral.com/course/python-representation-9550
Programming Courses,Web Design: Strategy and Information Architecture,1,https://www.classcentral.com/course/web-design-strategy-12097
Programming Courses,Defensive Programming and Debugging,1,https://www.classcentral.com/course/defensive-programming-and-debugging-12107
Mathematics Courses,Mathematics XI Part-I,1,https://www.classcentral.com/course/swayam-mathematics-xi-part-i-17687
Mathematics Courses,Mathematics XII Part-I,1,https://www.classcentral.com/course/swayam-mathematics-xii-part-i-17688
Mathematics Courses,Modèles de durée,1,https://www.classcentral.com/course/france-universite-numerique-modeles-de-duree-10972
Mathematics Courses,Socle en Mathématiques,1,https://www.classcentral.com/course/france-universite-numerique-socle-en-mathematiques-10835
Mathematics Courses,Probability and Statistics,1,https://www.classcentral.com/course/swayam-probability-and-statistics-5228
Education & Teaching Courses,AP® Psychology - Course 6: Exam Preparation & Review,1,https://www.classcentral.com/course/edx-ap-psychology-course-6-exam-preparation-review-6107
Education & Teaching Courses,AP® Psychology - Course 5: Health and Behavior,1,https://www.classcentral.com/course/edx-ap-psychology-course-5-health-and-behavior-6108
Engineering Courses,Quantitative Model Checking,1,https://www.classcentral.com/course/quantitative-model-checking-7502
Engineering Courses,Cyber Security in Manufacturing  ,1,https://www.classcentral.com/course/cyber-security-manufacturing-8308
Engineering Courses,Advanced Manufacturing Enterprise,1,https://www.classcentral.com/course/advanced-manufacturing-enterprise-8310
Engineering Courses,Roadmap to Success in Digital Manufacturing & Design ,1,https://www.classcentral.com/course/roadmap-success-digital-manufacturing-de-8317
Engineering Courses,The hidden value – Lean in manufacturing and services,1,https://www.classcentral.com/course/lean-manufacturing-services-8365
Art & Design Courses,Advanced Generative Art and Computational Creativity,1,https://www.classcentral.com/course/kadenze-advanced-generative-art-and-computational-creativity-7600
Art & Design Courses,Sound Design with Kontakt,1,https://www.classcentral.com/course/kadenze-sound-design-with-kontakt-6802
